[2022-04-27 14:28:10,179 : meeting.py:182 -     build_co2eq_data() ]   - attendee 1: {'country': 'US'}
[2022-04-27 14:28:10,179 : meeting.py:185 -     build_co2eq_data() ]   - Flight from WAS to  BER
[2022-04-27 14:28:10,179 : flight_utils.py:799 -     retrieve_amadeus() ] requesting amadeus round trip flight for WAS -BER - 2022-05-27 for 1 adult(s)
[2022-04-27 14:28:41,983 : meeting.py:710 -             plot_all() ] meeting_name: Processing plot_co2eq
[2022-04-27 14:28:41,983 : meeting.py:182 -     build_co2eq_data() ]   - attendee 1: {'country': 'US'}
[2022-04-27 14:28:41,983 : meeting.py:185 -     build_co2eq_data() ]   - Flight from LAX to  BER
[2022-04-27 14:28:41,983 : flight_utils.py:799 -     retrieve_amadeus() ] requesting amadeus round trip flight for LAX -BER - 2022-05-27 for 1 adult(s)
[2022-04-27 14:29:34,697 : meeting.py:710 -             plot_all() ] meeting_name: Processing plot_co2eq
[2022-04-27 14:29:34,698 : meeting.py:182 -     build_co2eq_data() ]   - attendee 1: {'country': 'US'}
[2022-04-27 14:29:34,698 : meeting.py:185 -     build_co2eq_data() ]   - Flight from LAX to  BER
[2022-04-27 14:29:34,698 : flight_utils.py:799 -     retrieve_amadeus() ] requesting amadeus round trip flight for LAX -BER - 2022-05-27 for 1 adult(s)
[2022-04-27 14:31:20,455 : meeting.py:710 -             plot_all() ] meeting_name: Processing plot_co2eq
[2022-04-27 14:31:20,455 : meeting.py:182 -     build_co2eq_data() ]   - attendee 1: {'country': 'US'}
[2022-04-27 14:31:20,455 : meeting.py:185 -     build_co2eq_data() ]   - Flight from LAX to  BER
[2022-04-27 14:31:31,398 : meeting.py:710 -             plot_all() ] meeting_name: Processing plot_co2eq
[2022-04-27 14:31:31,398 : meeting.py:182 -     build_co2eq_data() ]   - attendee 1: {'country': 'US'}
[2022-04-27 14:31:31,398 : meeting.py:185 -     build_co2eq_data() ]   - Flight from WAS to  BER
[2022-04-27 14:31:31,399 : flight_utils.py:799 -     retrieve_amadeus() ] requesting amadeus round trip flight for WAS -BER - 2022-05-27 for 1 adult(s)
[2022-04-27 14:32:11,182 : meeting.py:710 -             plot_all() ] meeting_name: Processing plot_co2eq
[2022-04-27 14:32:11,182 : meeting.py:182 -     build_co2eq_data() ]   - attendee 1: {'country': 'US'}
[2022-04-27 14:32:11,182 : meeting.py:185 -     build_co2eq_data() ]   - Flight from WAS to  BER
[2022-04-27 14:32:11,182 : flight_utils.py:799 -     retrieve_amadeus() ] requesting amadeus round trip flight for WAS -BER - 2022-05-27 for 1 adult(s)
[2022-04-27 14:32:43,823 : meeting.py:710 -             plot_all() ] meeting_name: Processing plot_co2eq
[2022-04-27 14:32:43,824 : meeting.py:182 -     build_co2eq_data() ]   - attendee 1: {'country': 'US'}
